Table Name,State Code,Distt. Code,Tehsil Code,Town Code,Area Name,Total/ Rural/ Urban,Total - Persons,Total - Males,Total - Females,Religious communities - Hindu - Persons,Religious communities - Hindu - Males,Religious communities - Hindu - Females,Religious communities - Muslim - Persons,Religious communities - Muslim - Males,Religious communities - Muslim - Females,Religious communities - Christian - Persons,Religious communities - Christian - Males,Religious communities - Christian - Females,Religious communities - Sikh - Persons,Religious communities - Sikh - Males,Religious communities - Sikh - Females,Religious communities - Buddhist - Persons,Religious communities - Buddhist - Males,Religious communities - Buddhist - Females,Religious communities - Jain - Persons,Religious communities - Jain - Males,Religious communities - Jain - Females,Religious communities - Other religions and persuasions (incl.Unclassified Sect.) - Persons,Religious communities - Other religions and persuasions (incl.Unclassified Sect.) - Males,Religious communities - Other religions and persuasions (incl.Unclassified Sect.) - Females,Religious communities - Religion not stated - Persons,Religious communities - Religion not stated - Males,Religious communities - Religion not stated - Females
C0101,33,623,05836,000000,Sub-District - Madurai North,Total,494430,248631,245799,440924,221912,219012,28889,14732,14157,22714,11141,11573,78,51,27,59,27,32,159,77,82,33,19,14,1574,672,902
C0101,33,623,05836,000000,Sub-District - Madurai North,Rural,186108,94032,92076,175535,88699,86836,7287,3716,3571,2749,1364,1385,23,18,5,15,11,4,2,1,1,12,6,6,485,217,268
C0101,33,623,05836,000000,Sub-District - Madurai North,Urban,308322,154599,153723,265389,133213,132176,21602,11016,10586,19965,9777,10188,55,33,22,44,16,28,157,76,81,21,13,8,1089,455,634
C0101,33,623,05836,640706,Arumbanur (CT),Urban,6148,3066,3082,5914,2953,2961,161,78,83,54,26,28,6,3,3,5,2,3,6,3,3,0,0,0,2,1,1
C0101,33,623,05836,640707,Samayanallur (CT),Urban,9227,4589,4638,8084,4027,4057,318,162,156,816,395,421,0,0,0,4,3,1,1,0,1,0,0,0,4,2,2
C0101,33,623,05836,640708,Thiruppalai (CT),Urban,19305,9776,9529,16870,8570,8300,1317,658,659,1036,511,525,3,2,1,2,0,2,53,26,27,3,2,1,21,7,14
C0101,33,623,05836,640709,Narasingam (CT),Urban,5971,2987,2984,5623,2799,2824,220,118,102,124,66,58,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0
C0101,33,623,05836,640710,Kannanendal (CT),Urban,31095,15264,15831,26338,12784,13554,2410,1316,1094,2272,1129,1143,7,4,3,5,2,3,18,9,9,0,0,0,45,20,25
C0101,33,623,05836,640711,Nagavakulam (CT),Urban,23284,11665,11619,20173,10114,10059,1479,745,734,1500,753,747,7,5,2,5,1,4,31,14,17,1,1,0,88,32,56
C0101,33,623,05836,640712,Othakadai (CT),Urban,15152,7705,7447,12744,6488,6256,1961,993,968,434,214,220,2,1,1,1,0,1,0,0,0,0,0,0,10,9,1
C0101,33,623,05836,640713,Melamadai (CT),Urban,43797,22166,21631,36446,18460,17986,5312,2680,2632,1823,922,901,5,3,2,4,3,1,40,21,19,14,9,5,153,68,85
C0101,33,623,05836,640714,Vandiyur (CT),Urban,28646,14398,14248,26205,13196,13009,1372,703,669,840,404,436,6,3,3,1,0,1,1,0,1,0,0,0,221,92,129
C0101,33,623,05836,640715,Sakkimangalam (CT),Urban,10854,5458,5396,8417,4221,4196,2294,1173,1121,115,51,64,0,0,0,0,0,0,0,0,0,0,0,0,28,13,15
C0101,33,623,05836,803742,Anaiyur (M),Urban,63917,32114,31803,54385,27397,26988,3770,1911,1859,5633,2742,2891,6,4,2,2,0,2,6,3,3,2,1,1,113,56,57
C0101,33,623,05836,803743,Paravai (TP),Urban,20042,10076,9966,18703,9436,9267,203,92,111,852,444,408,4,2,2,2,0,2,1,0,1,1,0,1,276,102,174
C0101,33,623,05836,803744,Vilangudi (TP),Urban,30884,15335,15549,25487,12768,12719,785,387,398,4466,2120,2346,8,5,3,13,5,8,0,0,0,0,0,0,125,50,75
C0101,33,623,05837,000000,Sub-District - Vadipatti,Total,234533,117723,116810,227108,114003,113105,3624,1836,1788,2669,1328,1341,69,33,36,9,6,3,7,6,1,11,5,6,1036,506,530
C0101,33,623,05837,000000,Sub-District - Vadipatti,Rural,162301,81636,80665,157828,79363,78465,2314,1191,1123,1720,856,864,18,6,12,6,4,2,2,2,0,4,3,1,409,211,198
C0101,33,623,05837,000000,Sub-District - Vadipatti,Urban,72232,36087,36145,69280,34640,34640,1310,645,665,949,472,477,51,27,24,3,2,1,5,4,1,7,2,5,627,295,332
C0101,33,623,05837,803745,Vadipatti (TP),Urban,26830,13326,13504,25849,12870,12979,156,72,84,390,182,208,47,25,22,0,0,0,4,3,1,6,2,4,378,172,206
C0101,33,623,05837,803746,Palamedu (TP),Urban,10493,5307,5186,10381,5249,5132,31,15,16,42,25,17,1,1,0,0,0,0,1,1,0,0,0,0,37,16,21
C0101,33,623,05837,803747,Sholavandan (TP),Urban,22578,11168,11410,21120,10430,10690,1023,513,510,370,193,177,3,1,2,1,0,1,0,0,0,1,0,1,60,31,29
C0101,33,623,05837,803748,Alanganallur (TP),Urban,12331,6286,6045,11930,6091,5839,100,45,55,147,72,75,0,0,0,2,2,0,0,0,0,0,0,0,152,76,76
C0101,33,623,05838,000000,Sub-District - Usilampatti,Total,195756,99923,95833,191142,97609,93533,1534,792,742,1950,1010,940,33,14,19,4,2,2,9,6,3,11,5,6,1073,485,588
C0101,33,623,05838,000000,Sub-District - Usilampatti,Rural,160537,82298,78239,157851,80926,76925,712,362,350,925,529,396,25,10,15,3,2,1,9,6,3,6,2,4,1006,461,545
C0101,33,623,05838,000000,Sub-District - Usilampatti,Urban,35219,17625,17594,33291,16683,16608,822,430,392,1025,481,544,8,4,4,1,0,1,0,0,0,5,3,2,67,24,43
C0101,33,623,05838,803749,Usilampatti (M),Urban,35219,17625,17594,33291,16683,16608,822,430,392,1025,481,544,8,4,4,1,0,1,0,0,0,5,3,2,67,24,43
C0101,33,623,05839,000000,Sub-District - Peraiyur,Total,200510,100448,100062,195672,98016,97656,3253,1650,1603,992,475,517,29,14,15,10,4,6,8,4,4,7,3,4,539,282,257
C0101,33,623,05839,000000,Sub-District - Peraiyur,Rural,163608,81863,81745,161073,80590,80483,1336,668,668,693,333,360,29,14,15,8,3,5,8,4,4,5,3,2,456,248,208
C0101,33,623,05839,000000,Sub-District - Peraiyur,Urban,36902,18585,18317,34599,17426,17173,1917,982,935,299,142,157,0,0,0,2,1,1,0,0,0,2,0,2,83,34,49
C0101,33,623,05839,803750,Elumalai (TP),Urban,15746,7890,7856,15237,7638,7599,407,209,198,55,23,32,0,0,0,0,0,0,0,0,0,0,0,0,47,20,27
C0101,33,623,05839,803751,T.Kallupatti (TP),Urban,10762,5403,5359,10493,5260,5233,116,65,51,132,70,62,0,0,0,1,0,1,0,0,0,0,0,0,20,8,12
C0101,33,623,05839,803752,Peraiyur (TP),Urban,10394,5292,5102,8869,4528,4341,1394,708,686,112,49,63,0,0,0,1,1,0,0,0,0,2,0,2,16,6,10
C0101,33,623,05840,000000,Sub-District - Thirumangalam,Total,229645,115359,114286,218927,110062,108865,7204,3597,3607,3153,1540,1613,19,9,10,8,5,3,4,2,2,5,2,3,325,142,183
C0101,33,623,05840,000000,Sub-District - Thirumangalam,Rural,178451,89933,88518,175693,88578,87115,873,440,433,1588,787,801,11,5,6,6,3,3,4,2,2,4,1,3,272,117,155
C0101,33,623,05840,000000,Sub-District - Thirumangalam,Urban,51194,25426,25768,43234,21484,21750,6331,3157,3174,1565,753,812,8,4,4,2,2,0,0,0,0,1,1,0,53,25,28
C0101,33,623,05840,803753,Thirumangalam (M),Urban,51194,25426,25768,43234,21484,21750,6331,3157,3174,1565,753,812,8,4,4,2,2,0,0,0,0,1,1,0,53,25,28
C0101,33,623,05841,000000,Sub-District - Madurai South,Total,1391980,697680,694300,1220131,612769,607362,102206,51200,51006,64252,31119,33133,256,150,106,88,46,42,1335,680,655,229,121,108,3483,1595,1888
C0101,33,623,05841,000000,Sub-District - Madurai South,Rural,97390,49356,48034,93323,47242,46081,2129,1095,1034,1765,899,866,62,50,12,10,8,2,5,2,3,20,17,3,76,43,33
C0101,33,623,05841,000000,Sub-District - Madurai South,Urban,1294590,648324,646266,1126808,565527,561281,100077,50105,49972,62487,30220,32267,194,100,94,78,38,40,1330,678,652,209,104,105,3407,1552,1855
C0101,33,623,05841,641061,Nagamalaipudukottai (CT),Urban,15769,7903,7866,14367,7232,7135,332,159,173,1058,507,551,5,2,3,2,0,2,0,0,0,1,0,1,4,3,1
C0101,33,623,05841,641062,Karadipatti (CT),Urban,7289,3704,3585,6540,3339,3201,92,50,42,612,271,341,0,0,0,0,0,0,1,1,0,0,0,0,44,43,1
C0101,33,623,05841,641063,Vilacheri (CT),Urban,7787,3865,3922,6167,3038,3129,1537,779,758,79,46,33,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
C0101,33,623,05841,641064,Iravadanallur (CT),Urban,7423,3728,3695,6496,3261,3235,80,40,40,750,375,375,8,6,2,0,0,0,0,0,0,79,39,40,10,7,3
C0101,33,623,05841,641065,Viraganur (CT),Urban,7121,3618,3503,6827,3480,3347,29,13,16,258,120,138,2,0,2,0,0,0,0,0,0,0,0,0,5,5,0
C0101,33,623,05841,641066,Chinna Anuppanadi (CT),Urban,26158,13162,12996,24686,12435,12251,434,205,229,953,474,479,0,0,0,0,0,0,1,1,0,50,27,23,34,20,14
C0101,33,623,05841,641067,Thanakkankulam (CT),Urban,14328,7171,7157,12887,6449,6438,465,232,233,937,465,472,1,0,1,1,0,1,0,0,0,0,0,0,37,25,12
C0101,33,623,05841,641068,Silaiman (CT),Urban,6436,3274,3162,4923,2499,2424,1445,743,702,68,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C0101,33,623,05841,641069,Samanatham (CT),Urban,4477,2258,2219,3902,1966,1936,533,269,264,42,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C0101,33,623,05841,641070,Nilaiyur (I Bit) (CT),Urban,14684,7298,7386,14441,7182,7259,63,31,32,71,40,31,0,0,0,0,0,0,0,0,0,0,0,0,109,45,64
C0101,33,623,05841,803754,Madurai (M Corp.),Urban,1017865,509302,508563,873601,438165,435436,86886,43490,43396,52737,25482,27255,164,83,81,74,38,36,1324,673,651,77,37,40,3002,1334,1668
C0101,33,623,05841,803755,Thirunagar (TP),Urban,16598,8252,8346,15280,7620,7660,515,249,266,751,361,390,2,2,0,1,0,1,3,2,1,2,1,1,44,17,27
C0101,33,623,05841,803756,Avaniapuram (M),Urban,89635,45283,44352,82185,41545,40640,5694,2887,2807,1711,828,883,4,3,1,0,0,0,0,0,0,0,0,0,41,20,21
C0101,33,623,05841,803757,Thiruparankundram (M + OG),Urban,50004,25028,24976,45900,23037,22863,1812,880,932,2232,1084,1148,5,3,2,0,0,0,1,1,0,0,0,0,54,23,31
C0101,33,623,05841,803758,Harveypatti (TP),Urban,9016,4478,4538,8606,4279,4327,160,78,82,228,112,116,3,1,2,0,0,0,0,0,0,0,0,0,19,8,11
C0101,33,624,00000,000000,District - Theni  ,Total,1245899,625683,620216,1148990,577839,571151,56751,28189,28562,37574,18404,19170,152,83,69,79,43,36,28,14,14,74,41,33,2251,1070,1181
C0101,33,624,00000,000000,District - Theni  ,Rural,575418,290880,284538,550080,278278,271802,7363,3678,3685,16554,8235,8319,67,33,34,38,24,14,10,5,5,36,25,11,1270,602,668
C0101,33,624,00000,000000,District - Theni  ,Urban,670481,334803,335678,598910,299561,299349,49388,24511,24877,21020,10169,10851,85,50,35,41,19,22,18,9,9,38,16,22,981,468,513
C0101,33,624,05842,000000,Sub-District - Bodinayakanur,Total,180789,90426,90363,174433,87354,87079,4561,2221,2340,1637,784,853,23,15,8,1,0,1,11,4,7,9,6,3,114,42,72
C0101,33,624,05842,000000,Sub-District - Bodinayakanur,Rural,70621,35491,35130,69791,35079,34712,253,127,126,495,252,243,11,6,5,0,0,0,0,0,0,5,4,1,66,23,43
C0101,33,624,05842,000000,Sub-District - Bodinayakanur,Urban,110168,54935,55233,104642,52275,52367,4308,2094,2214,1142,532,610,12,9,3,1,0,1,11,4,7,4,2,2,48,19,29
C0101,33,624,05842,803759,Boothipuram (TP),Urban,11022,5605,5417,11015,5600,5415,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,3,1
C0101,33,624,05842,803760,Bodinayakanur (M),Urban,75675,37498,38177,70381,34957,35424,4249,2064,2185,987,453,534,8,7,1,1,0,1,11,4,7,2,1,1,36,12,24
C0101,33,624,05842,803761,Melachokkanathapuram (TP),Urban,15625,7878,7747,15446,7788,7658,25,13,12,145,73,72,1,0,1,0,0,0,0,0,0,0,0,0,8,4,4
C0101,33,624,05842,803762,B. Meenakshipuram (TP),Urban,7846,3954,3892,7800,3930,3870,34,17,17,8,5,3,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
C0101,33,624,05843,000000,Sub-District - Periyakulam,Total,217358,109907,107451,194845,98746,96099,15967,7993,7974,6171,2983,3188,36,19,17,9,1,8,3,2,1,11,5,6,316,158,158
C0101,33,624,05843,000000,Sub-District - Periyakulam,Rural,102741,52232,50509,96020,48896,47124,4320,2177,2143,2167,1049,1118,18,7,11,4,0,4,2,1,1,1,0,1,209,102,107
C0101,33,624,05843,000000,Sub-District - Periyakulam,Urban,114617,57675,56942,98825,49850,48975,11647,5816,5831,4004,1934,2070,18,12,6,5,1,4,1,1,0,10,5,5,107,56,51
C0101,33,624,05843,803763,Ganguvarpatti (TP),Urban,11942,6099,5843,11092,5692,5400,764,367,397,84,40,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
C0101,33,624,05843,803764,Devadanapatti (TP),Urban,19285,9805,9480,16584,8431,8153,2592,1330,1262,89,35,54,1,0,1,0,0,0,0,0,0,3,2,1,16,7,9
C0101,33,624,05843,803765,Vadugapatti (TP),Urban,13204,6718,6486,13171,6701,6470,4,3,1,19,8,11,3,2,1,0,0,0,0,0,0,4,2,2,3,2,1
C0101,33,624,05843,803766,Thamaraikulam (TP),Urban,12372,6223,6149,10161,5135,5026,1165,596,569,1028,480,548,3,3,0,2,1,1,0,0,0,1,1,0,12,7,5
C0101,33,624,05843,803767,Periyakulam (M),Urban,42976,21345,21631,33767,16794,16973,6880,3406,3474,2257,1106,1151,9,6,3,3,0,3,1,1,0,1,0,1,58,32,26
C0101,33,624,05843,803768,Thenkarai (TP),Urban,14838,7485,7353,14050,7097,6953,242,114,128,527,265,262,2,1,1,0,0,0,0,0,0,1,0,1,16,8,8
C0101,33,624,05844,000000,Sub-District - Theni ,Total,199983,100352,99631,191657,96218,95439,4848,2458,2390,3196,1534,1662,29,16,13,9,7,2,2,2,0,10,4,6,232,113,119
C0101,33,624,05844,000000,Sub-District - Theni ,Rural,74493,37343,37150,71924,36081,35843,1281,632,649,1198,582,616,8,4,4,1,0,1,1,1,0,1,0,1,79,43,36
C0101,33,624,05844,000000,Sub-District - Theni ,Urban,125490,63009,62481,119733,60137,59596,3567,1826,1741,1998,952,1046,21,12,9,8,7,1,1,1,0,9,4,5,153,70,83
C0101,33,624,05844,803769,Theni Allinagaram (M),Urban,94453,47244,47209,89768,44913,44855,3008,1528,1480,1535,730,805,17,11,6,5,5,0,1,1,0,8,4,4,111,52,59
C0101,33,624,05844,803770,Palani Chettipatti (TP),Urban,14879,7449,7430,14300,7162,7138,339,174,165,229,108,121,1,0,1,1,1,0,0,0,0,0,0,0,9,4,5
C0101,33,624,05844,803771,Veerapandi (TP),Urban,16158,8316,7842,15665,8062,7603,220,124,96,234,114,120,3,1,2,2,1,1,0,0,0,1,0,1,33,14,19
C0101,33,624,05845,000000,Sub-District - Uthamapalayam,Total,435069,217142,217927,379830,189870,189960,30560,15121,15439,23490,11569,11921,44,21,23,53,31,22,7,3,4,17,6,11,1068,521,547
C0101,33,624,05845,000000,Sub-District - Uthamapalayam,Rural,142150,71582,70568,130856,65930,64926,883,440,443,9945,4976,4969,11,5,6,27,20,7,2,0,2,3,1,2,423,210,213
C0101,33,624,05845,000000,Sub-District - Uthamapalayam,Urban,292919,145560,147359,248974,123940,125034,29677,14681,14996,13545,6593,6952,33,16,17,26,11,15,5,3,2,14,5,9,645,311,334
C0101,33,624,05845,803772,Thevaram (TP),Urban,16079,7981,8098,15086,7507,7579,474,236,238,448,202,246,4,1,3,1,0,1,0,0,0,0,0,0,66,35,31
C0101,33,624,05845,803773,Kuchanur (TP),Urban,7024,3434,3590,6395,3139,3256,486,236,250,18,6,12,2,1,1,0,0,0,0,0,0,0,0,0,123,52,71
C0101,33,624,05845,803774,Markayankottai (TP),Urban,6135,3094,3041,6118,3087,3031,0,0,0,16,7,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
C0101,33,624,05845,803775,Pannaipuram (TP),Urban,9323,4627,4696,9157,4548,4609,47,20,27,107,55,52,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8
C0101,33,624,05845,803776,Kombai (TP),Urban,15960,7864,8096,15036,7415,7621,419,209,210,472,227,245,10,3,7,1,0,1,0,0,0,0,0,0,22,10,12
C0101,33,624,05845,803777,Chinnamanur (M),Urban,42305,21081,21224,38317,19141,19176,3196,1568,1628,764,358,406,0,0,0,0,0,0,2,1,1,3,0,3,23,13,10
C0101,33,624,05845,803778,Odaipatti (TP),Urban,13892,6912,6980,13797,6864,6933,6,2,4,68,36,32,1,0,1,0,0,0,0,0,0,0,0,0,20,10,10
C0101,33,624,05845,803779,Uthamapalayam (TP),Urban,29050,14463,14587,14668,7294,7374,9002,4482,4520,5167,2566,2601,4,4,0,7,3,4,1,1,0,1,1,0,200,112,88
C0101,33,624,05845,803780,Hanumanthampatti (TP),Urban,10619,5298,5321,8061,4040,4021,93,45,48,2400,1188,1212,0,0,0,9,5,4,1,0,1,0,0,0,55,20,35
C0101,33,624,05845,803781,Pudupatti (TP),Urban,11511,5740,5771,10308,5146,5162,630,315,315,560,275,285,2,0,2,0,0,0,0,0,0,1,0,1,10,4,6
C0101,33,624,05845,803782,Kamayagoundanpatti (TP),Urban,16134,7838,8296,15873,7721,8152,139,65,74,93,39,54,1,1,0,0,0,0,0,0,0,1,0,1,27,12,15
C0101,33,624,05845,803783,Kambam (M),Urban,68090,33848,34242,53521,26667,26854,12968,6422,6546,1542,731,811,3,2,1,4,3,1,1,1,0,4,2,2,47,20,27
C0101,33,624,05845,803784,Gudalur (M),Urban,41915,20895,21020,38690,19339,19351,2199,1072,1127,980,461,519,5,4,1,1,0,1,0,0,0,0,0,0,40,19,21
C0101,33,624,05845,803785,Highways (TP),Urban,4882,2485,2397,3947,2032,1915,18,9,9,910,442,468,1,0,1,2,0,2,0,0,0,4,2,2,0,0,0
C0101,33,624,05846,000000,Sub-District - Andipatti,Total,212700,107856,104844,208225,105651,102574,815,396,419,3080,1534,1546,20,12,8,7,4,3,5,3,2,27,20,7,521,236,285
C0101,33,624,05846,000000,Sub-District - Andipatti,Rural,185413,94232,91181,181489,92292,89197,626,302,324,2749,1376,1373,19,11,8,6,4,2,5,3,2,26,20,6,493,224,269
C0101,33,624,05846,000000,Sub-District - Andipatti,Urban,27287,13624,13663,26736,13359,13377,189,94,95,331,158,173,1,1,0,1,0,1,0,0,0,1,0,1,28,12,16
C0101,33,624,05846,803786,Andipatti Jakkampatti (TP),Urban,27287,13624,13663,26736,13359,13377,189,94,95,331,158,173,1,1,0,1,0,1,0,0,0,1,0,1,28,12,16
C0101,33,625,00000,000000,District - Virudhunagar,Total,1942288,967709,974579,1822626,908801,913825,47838,24014,23824,67405,32743,34662,245,148,97,87,45,42,98,47,51,75,31,44,3914,1880,2034
C0101,33,625,00000,000000,District - Virudhunagar,Rural,962062,480360,481702,918984,459130,459854,14206,7183,7023,26389,12867,13522,120,63,57,49,25,24,24,11,13,21,7,14,2269,1074,1195
C0101,33,625,00000,000000,District - Virudhunagar,Urban,980226,487349,492877,903642,449671,453971,33632,16831,16801,41016,19876,21140,125,85,40,38,20,18,74,36,38,54,24,30,1645,806,839
C0101,33,625,05847,000000,Sub-District - Rajapalayam,Total,347668,173529,174139,330760,165212,165548,6186,3052,3134,9949,4892,5057,48,32,16,7,5,2,7,2,5,14,6,8,697,328,369
C0101,33,625,05847,000000,Sub-District - Rajapalayam,Rural,154898,77601,77297,146931,73705,73226,820,386,434,6836,3369,3467,13,9,4,4,3,1,3,1,2,5,0,5,286,128,158
C0101,33,625,05847,000000,Sub-District - Rajapalayam,Urban,192770,95928,96842,183829,91507,92322,5366,2666,2700,3113,1523,1590,35,23,12,3,2,1,4,1,3,9,6,3,411,200,211
C0101,33,625,05847,641208,Samusigapuram (CT) ,Urban,14601,7341,7260,14423,7251,7172,77,42,35,90,44,46,3,2,1,0,0,0,0,0,0,0,0,0,8,2,6
C0101,33,625,05847,641209,Ramalingapuram (CT),Urban,4505,2252,2253,4472,2237,2235,2,2,0,24,9,15,0,0,0,0,0,0,0,0,0,1,1,0,6,3,3
C0101,33,625,05847,641210,Dhalavoipuram (CT),Urban,5474,2707,2767,5341,2642,2699,15,6,9,117,58,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C0101,33,625,05847,803787,Rajapalayam (M),Urban,130442,64765,65677,123307,61246,62061,4534,2250,2284,2280,1116,1164,30,20,10,3,2,1,3,1,2,6,3,3,279,127,152
C0101,33,625,05847,803788,Seithur (TP),Urban,20228,10015,10213,19212,9501,9711,718,356,362,214,109,105,0,0,0,0,0,0,0,0,0,2,2,0,82,47,35
C0101,33,625,05847,803789,Chettiarpatti (TP),Urban,17520,8848,8672,17074,8630,8444,20,10,10,388,187,201,2,1,1,0,0,0,1,0,1,0,0,0,35,20,15
C0101,33,625,05848,000000,Sub-District - Srivilliputhur,Total,293209,146005,147204,274212,136645,137567,6046,3060,2986,12136,5879,6257,29,16,13,26,15,11,7,4,3,21,9,12,732,377,355
C0101,33,625,05848,000000,Sub-District - Srivilliputhur,Rural,143314,71703,71611,136123,68140,67983,2019,1045,974,4796,2331,2465,16,8,8,9,6,3,4,3,1,0,0,0,347,170,177
C0101,33,625,05848,000000,Sub-District - Srivilliputhur,Urban,149895,74302,75593,138089,68505,69584,4027,2015,2012,7340,3548,3792,13,8,5,17,9,8,3,1,2,21,9,12,385,207,178
C0101,33,625,05848,641267,Padikkasu vaithanpatti (CT),Urban,9538,4797,4741,9352,4710,4642,26,12,14,145,69,76,0,0,0,0,0,0,3,1,2,0,0,0,12,5,7
C0101,33,625,05848,803790,S.Kodikulam (TP),Urban,12713,6354,6359,10382,5182,5200,2127,1071,1056,158,75,83,1,1,0,2,1,1,0,0,0,1,0,1,42,24,18
C0101,33,625,05848,803791,Vathirairuppu (TP),Urban,16784,8330,8454,16311,8104,8207,131,65,66,330,155,175,0,0,0,2,2,0,0,0,0,0,0,0,10,4,6
C0101,33,625,05848,803792,V.Pudupatti (TP),Urban,8316,4054,4262,6809,3325,3484,7,3,4,1482,716,766,1,1,0,9,5,4,0,0,0,3,2,1,5,2,3
C0101,33,625,05848,803793,Sundarapandiam (TP),Urban,8513,4226,4287,8461,4202,4259,10,5,5,28,12,16,2,2,0,0,0,0,0,0,0,0,0,0,12,5,7
C0101,33,625,05848,803794,Srivilliputhur (M),Urban,75396,37423,37973,68384,33972,34412,1710,851,859,4989,2429,2560,8,3,5,4,1,3,0,0,0,15,7,8,286,160,126
C0101,33,625,05848,803795,Mamsapuram (TP),Urban,18635,9118,9517,18390,9010,9380,16,8,8,208,92,116,1,1,0,0,0,0,0,0,0,2,0,2,18,7,11
C0101,33,625,05849,000000,Sub-District - Sivakasi,Total,426753,211880,214873,398080,197850,200230,9579,4831,4748,17910,8635,9275,42,22,20,13,5,8,58,29,29,18,7,11,1053,501,552
C0101,33,625,05849,000000,Sub-District - Sivakasi,Rural,161643,80012,81631,156808,77690,79118,491,244,247,3675,1767,1908,15,7,8,6,1,5,4,2,2,4,1,3,640,300,340
C0101,33,625,05849,000000,Sub-District - Sivakasi,Urban,265110,131868,133242,241272,120160,121112,9088,4587,4501,14235,6868,7367,27,15,12,7,4,3,54,27,27,14,6,8,413,201,212
C0101,33,625,05849,641310,Sengamalanachiarpatti (CT),Urban,13811,6740,7071,11301,5539,5762,1035,521,514,1451,671,780,2,1,1,1,0,1,6,2,4,0,0,0,15,6,9
C0101,33,625,05849,641311,Pallapatti (CT),Urban,27925,13932,13993,26305,13136,13169,175,86,89,1422,697,725,3,2,1,2,2,0,0,0,0,1,0,1,17,9,8
C0101,33,625,05849,641312,Naranapuram (CT),Urban,11665,5766,5899,11039,5471,5568,106,51,55,483,231,252,0,0,0,1,0,1,0,0,0,0,0,0,36,13,23
C0101,33,625,05849,641313,Anaiyur (CT),Urban,24436,12060,12376,22988,11367,11621,514,251,263,921,435,486,2,1,1,0,0,0,0,0,0,0,0,0,11,6,5
C0101,33,625,05849,641314,Sithurajapuram (CT),Urban,16860,8337,8523,16192,8022,8170,59,34,25,591,272,319,10,4,6,0,0,0,1,1,0,2,1,1,5,3,2
C0101,33,625,05849,641315,Viswanatham (CT),Urban,25555,12773,12782,24499,12251,12248,55,30,25,784,376,408,2,2,0,0,0,0,0,0,0,1,0,1,214,114,100
C0101,33,625,05849,641316,Anuppankulam (CT),Urban,13526,6753,6773,12112,6065,6047,16,4,12,1388,678,710,0,0,0,0,0,0,0,0,0,1,1,0,9,5,4
C0101,33,625,05849,641317,Alangulam (CT),Urban,4930,2475,2455,4812,2412,2400,14,9,5,103,54,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C0101,33,625,05849,803796,Thiruthangal (M),Urban,55362,27676,27686,51343,25706,25637,569,273,296,3401,1680,1721,3,3,0,0,0,0,1,0,1,0,0,0,45,14,31
C0101,33,625,05849,803797,Sivakasi (M),Urban,71040,35356,35684,60681,30191,30490,6545,3328,3217,3691,1774,1917,5,2,3,3,2,1,46,24,22,9,4,5,60,31,29
C0101,33,625,05850,000000,Sub-District - Virudhunagar,Total,251097,125551,125546,229311,114646,114665,9262,4690,4572,11965,5941,6024,42,29,13,4,3,1,3,0,3,9,3,6,501,239,262
C0101,33,625,05850,000000,Sub-District - Virudhunagar,Rural,101182,50692,50490,95269,47723,47546,2799,1447,1352,2848,1390,1458,10,5,5,2,2,0,3,0,3,2,1,1,249,124,125
C0101,33,625,05850,000000,Sub-District - Virudhunagar,Urban,149915,74859,75056,134042,66923,67119,6463,3243,3220,9117,4551,4566,32,24,8,2,1,1,0,0,0,7,2,5,252,115,137
C0101,33,625,05850,641365,Sivagnanapuram (CT),Urban,10107,5113,4994,9590,4854,4736,62,36,26,414,205,209,0,0,0,0,0,0,0,0,0,0,0,0,41,18,23
C0101,33,625,05850,641366,Chathirareddipatti (CT),Urban,5360,2634,2726,5198,2551,2647,23,11,12,132,69,63,0,0,0,0,0,0,0,0,0,4,1,3,3,2,1
C0101,33,625,05850,641367,Pavali (CT),Urban,7622,3854,3768,6939,3512,3427,535,269,266,102,50,52,5,4,1,0,0,0,0,0,0,0,0,0,41,19,22
C0101,33,625,05850,641368,Amathur (CT),Urban,4708,2346,2362,4658,2320,2338,6,1,5,42,24,18,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
C0101,33,625,05850,641369,Rosalpatti (CT),Urban,22524,11469,11055,21242,10819,10423,88,47,41,1166,590,576,5,5,0,0,0,0,0,0,0,2,1,1,21,7,14
C0101,33,625,05850,641370,Kooraikundu (CT),Urban,22361,11136,11225,20347,10158,10189,161,82,79,1802,870,932,8,7,1,0,0,0,0,0,0,1,0,1,42,19,23
C0101,33,625,05850,641371,Vadi (CT),Urban,4937,2418,2519,4604,2262,2342,1,0,1,331,155,176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C0101,33,625,05850,803798,Virudhunagar (M),Urban,72296,35889,36407,61464,30447,31017,5587,2797,2790,5128,2588,2540,13,7,6,1,0,1,0,0,0,0,0,0,103,50,53
